message,label
đối tượng đọc phù hợp là các em học sinh tiểu học. Các bí quyết được đưa ra để quản lý thời gian và phương pháp thực hiện kế hoạch khá bổ ích nhưng vẫn chưa cụ thể. Ví dụ như nói cần phải lập một kế hoạch đơn giản  vừa sức chứ không nói rõ ràng. Về phần trình bày thì bìa sách dễ thương nhưng hình minh họa bên trong thì không đẹp bằng. Thêm một điểm trừ nữa là giá thành cuốn sách khá cao mà nội dung bên trong thì ít  chủ yếu là hình vẽ.,neutral
nước mĩ  đi kèm theo là doanh nghiệp cũng phải đổi mình. Nếu ai giỏi tiếng anh thì mình nghĩ là đọc bản Anh sẽ thấy dễ hiểu và hay hơn. Còn với bản việt  người dịch sách quá rối rắm  tối nghĩa và khó khăn. Cảm thấy những ngôn từ ấy  đến cả người dịch cũng không nuốt nổi. Tuy nhiên nội dung vớt vát lại khá khá  người đọc được hòa mình vào dòng chảy của các biểu tượng sống. Tóm lại mang tính kể lể lịch sử nhiều hơn  phân tích tâm lý và tình huống không nhiều lắm. Chắc cũng có thể do người dịch. Một ngày ngẫm khoảng 50 trang thì ổn. Đọc nhiều thấy miên man  ai ít đọc thì khó mà kiên nhẫn để đọc hết chứ chưa nói đến việc đọc lại lần 2  3. Tóm lại là khá mở mang đầu óc.,neutral
Các bài học của The Sakura hay bị trùng lặp trong nhiều cuốn sách gây ra sự hoang phí trong khi mua. Nếu các bạn chưa mua cuốn sách nào do The Sakura biên soạn thì mình khuyên các bạn nên mua nó - và chỉ 1. Nhưng đối với các bạn có vốn từ Tiếng Nhật hoặc hoàn thành bảng chữ cái thì có lẽ bạn sẽ thấy khó chịu khi The Sakura phiên âm tiếng Việt rất sai so với cách đọc của người Nhật và khiến câu nói của bạn rất nặng ( người Nhật nói rất thanh ). Các bạn hãy suy xét và chỉ mua duy nhất 1 cuốn sách của The Sakura là tốt nhất.,neutral
Tiki nên để chiều cao  chiều rộng và chiều sâu để khách hàng biết rõ hơn  chứ để 600ml khó hình dung kích thước hộp. Hộp này quá nhỏ để đựng thực phẩm  các bạn nên mua hộp khoảng 1 5L trên lên.,neutral
khả năng giữ nhiệt mình cũng không được ưng ý lắm  khi mình cho nước nóng vào thì nó nóng cả ra ngoài vỏ bình  sau khoảng hơn 1 tiếng thì nước chỉ còn hơi ấm ấm thôi  hơn nữa vẫn hơi có mùi nhựa. Mình nghĩ bình này dùng đựng nước bình thường thì hợp hơn.,neutral
bài thơ trong tập thơ này của Zel. cho lắm. Mình vẫn thường đọc thơ trên fanpage của Zel. và rất ấn tượng với lối viết của chị  nhưng dường như tập thơ này không phải là tập hợp những bài thơ hay nhất của Zel.  mình không biết đây là do người biên tập hay do bản thảo của tác giả gửi. Có nhiều bài thơ hay của Zel. lại không có mặt  điều đó khiến mình hơi thất vọng  vì dù sao mình cũng muốn đọc lại những bài đó mà giờ lục lại trên fanpage thực sự rất khó khăn. Trong sách có bài thơ hay  nhưng cũng có những bài thơ khó đọc  có lẽ là do sống ở Nhật nhiều năm nên lối thơ Haicư ít nhiều ảnh hưởng đến lối viết của Zel. Nhưng bù lại mình khá thích thiết kế của sách  nhỏ gọn và có thể bỏ túi cho những chuyến đi xa  khi mà nỗi buồn và nỗi bất an luôn hiện diện  và thơ Zel. thì nắm bắt rất rõ những cảm xúc ấy.,neutral
Tạm được!,neutral
thất vọng về việc mua đồ ở tiki. Tiki chọn đồ bán cho khách rất kĩ  tuy nhiên cũng không tránh khỏi việc xảy ra sơ suất  chắc mình nằm trong số phần trăm xui xẻo nhỏ đó  sách của mình mua về mở ra đọc vài trang đầu thì không sao  bắt đầu vô giữa giữa là mấy trang truyện rớt hẳn ra ngoài luôn  buồn cho cuốn truyện vô cùng. Tiki nên để ý hơn về việc này. Còn lại thì mình rất là ưng ý cách tiki phục vụ khách hàng. Chúc ngày càng phát triển,neutral
Loa ngoài thì hỏng ngay khi mình thử lên mức to nhất. Còn những thứ khác thi ok,neutral
âm thanh tốt nhưng ra. Lệnh Yes khó khăn  ,neutral
sách cứng cáp (màu bìa không giống hình lắm  hơi nghiêng về xanh lá) Điểm trừ: .Mực in không đều. Trong tranh có nét bị phai  đứt không phải theo chủ ý của họa sĩ  có trang mực nhạt hơn bình thường. .Mực lem sang trang sau hoặc dây sang trang đối diện. .Có trang hinh bị nhòe Tóm lại: Sách nhìn bên ngoài đẹp mắt  nhưng phần quan trọng bên trong lại chưa đạt. Mình định mua tặng cô bạn rất yêu mèo nhưng thế này thì không tặng được rồi.,neutral
chữ quá nhiều mà ko có hình minh họa giống truyện conan nên không gây hứng thú lắm.Con tôi chỉ đọc vài truyện rồi chán không đọc nữa hơi tiếc là vậy!có lẽ truyện này dùng với học sinh lớn cấp 3 sẽ phù hợp hơn với tầm 8-12 tuổi.Mình sẽ chú ý hơn mình luôn đọc thử nội dung ok mới mua nhưng vì cuốn này không có phần đọc thử nên mua bị lầm đã sợ mà vẫn bị vài cuốn.Hi vọng lần sau sẽ tốt hơn,neutral
đến tận bây giờ mình vẫn không thích kết truyện lắm có lẽ do mình luôn thích những thứ rõ ràng nên với một kết thúc mở tạo cho mình cảm giác hơi ức chế.Theo mình đây là một bộ có thể đọc để giải trí thì được  chứ không thể đánh giá là hay  có lẽ tùy từng cảm nhận. P/s: kết truyện mở. Với lại bộ này cũng không dày lắm  làm tận 3 quyển thì thừa lắm  cùng lắm là hai quyển thôi.,neutral
Tác giả bị hư cấu hóa nhân vật Hàn Phong 1 cách hơi quá tay  đặc biệt ở đoạn cuối truyện. Phần Hàn Phong giải thích toàn bộ vụ án thì cực kì nhàm  thậm chí tôi còn chẳng đọc kĩ nó. Đoạn kết thì cũng làm nhàm không kém  hai người nói qua nói lại nói xong thì tôi cũng bỏ không đọc tiếp luôn. Rút ra một điều rằng truyện này đậm chất hư cấu dù biết truyện là sản phẩm do trí tưởng tượng nhưng sự hư cấu đó không thuyết phục được người đọc nên đọc xong thấy ....,neutral
"hinh dang dep, chat luong tot nhung pin hoi kem",neutral
tam duoc ,neutral
Có cổng gắn ra máy laptop không???,neutral
 đẹp nhưng chất liệu dễ hỏng,neutral
ro net nhung do phong dai qua nho,neutral
do đọc giới thiệu khá cuốn hút nhưng thực sự sau khi đọc xong thấy rất hụt hẫng. Tác giả dùng rất nhiều tín từ để tô vẽ nên câu chuyện cổ tích mà mình thấy quá viển vông  cường điệu. Dường như tình yêu của họ không cần vun đắp mà thành  mình thì nghĩ không đơn giản như vậy. Bất cứ thứ gì muốn bền lâu ta đều phải bỏ thời gian  công sức để xây dựng. Hoặc cũng có thể là mình quá già cho những truyện thế này. Dù sách không hay nhưng cũng không tiếc do giá rẻ  bìa đẹp  không có lỗi in.,neutral
nó không hợp với phong cách và lứa tuổi của tôi. Một câu chuyện lãng mạn và mơ mộng như chuyện cổ tích hoàng tử và công chúa lọ lem. Đối với tôi thì nó hơi mơ mộng quá  và lối kể chuyện làm tôi có cảm giác mọi thứ cứ phô bày trước mặt  không có gì để mình ngẫm nghĩ suy luận. Bìa sách rất đẹp và cũng ít lỗi xuất bản  TiKi lúc nào cũng đóng gói kỹ lưỡng và cẩn thận.,neutral
truyện cực kì ấn tượng. Bìa đẹp sáng sủa. Tuy nhiên khi đọc tôi cảm thấy hơi thất vọng một chút. Cốt truyện hay dí dỏm nhưng cách dẫn truyện của Lê Hoàng thì hơi dài dòng và có nhiều chỗ không thực sự cần thiết. Cuốn sách ẩn chứa một số chiêm nghiệm phán ánh một số thói quen xấu của teen nhưng thực sự chưa được làm nổi bật rõ. Tuy vậy đây vẫn là một cuốn sách thú vị. Lê Hoàng đã mang đến một Ly Cún thông minh đầy kiêu hãnh. Những gì Ly Cún nói đều rất mạnh mẽ sắc sảo đại diện cho thế hệ teen hiện đại bây giờ!!!,neutral
chủ nhật rảnh rỗi đợi mãi không thấy hàng đến. Thứ 2 giao đến cứ giục nhặng cả lên. Bình 750ml trông to vật vã. Với số tiền như vậy thì cũng không có điều gì phàn nàn.,neutral
những bài thơ khá hay  nhưng số lượng còn quá hạn chế (21 bài thơ của 21 tác giả) Về hình thức: tuy thiết kế hình ảnh bìa và hình ảnh trang trí cho các trang thơ đẹp nhưng kích thước quá nhỏ đã làm cho cuốn sách mất đi nhiêu giá trị. cuốn sách này nếu có kích thước lớn hơn thì nó sẽ đẹp lên nhiều! Cảm ơn Tiki luôn giao hàng nhanh và đảm bảo với những người giao hàng luôn nhiệt tình và thân thiện!,neutral
nó không ăn nhập gì với câu truyện cho lắm. Cách viết truyện cũng khá là lạ  đi sâu vào nội tâm của từng nhân vật. Các nhân vật lúc ẩn lúc hiện  đan xen nhau  mờ mờ ảo ảo. Những đoạn hội thoại  rồi tới suy nghĩ  và hành động của mỗi người trong truyện... cố gắng đọc hết  nhưng thật sự là mình chẳng hiểu gì hết nếu như không đọc phần giới thiệu của tác giả. Mặc dù vậy nhưng trang bìa và giấy khá là bắt mắt,neutral
đọc quyển sách này mình lại hơi thất vọng. Bìa sách rất đẹp  bìa cứng dễ cầm và bảo quản sách  nhưng nội dung và những câu chuyện trong sách này hơi khó hiểu đối với tuổi teen. Đây đa số là những câu chuyện về tuổi đôi mươi trở lên  khi con người đã lao vào cuộc sống để bươn chải và đi tìm hạnh phúc cho đời mình. Họ yêu chớp nhoáng  chưa kịp suy nghĩ  và lại chia tay khi chưa nghĩ suy gì cả. Tuy nhiên nếu ai vừa đọc vừa suy gẫm kĩ càng thì sẽ cảm thấy cuốn sách này cũng khá hay với những hoàn cảnh và bài học tác giả gửi gắm trong đó.,neutral
khi nhìn lại thì đây là loại mini không phải loại to mà mình đang cần. mình mua loại mini này bên ngoài 1 cái chỉ 25k  trong khi tiki bán combo thế này khá mắc  Tuy nhiên cũng không thể không công nhận cái tô nhúng này rất tiện lợi  nhìn lại sạch sẽ hợp vệ sinh nữa.,neutral
"Có vẻ như tác giả đang muốn kể chuyện cho chúng ta nghe theo cách ""bắt đầu từ một kết thúc chăng?"" Giọng văn bình thường  đơn giản  phù hợp với lứa tuổi mới lớn. Quả thật Đông Giang rất hiểu tâm lý tuổi teen mà. Thiết kế trang bìa trông không đẹp  tôi không mấy thích lắm  màu sắc cũng không hài hòa nữa.",neutral
nhìn tương đối rõ.đêm mờ như sp khác,neutral
"Diệp Lạc Vô Tâm nhắc đến trong ""Mãi Mãi là bao xa"": Quan Tiểu Úc - bạn cùng phòng cũng là bạn thân của Bạch Lăng Lăng và Âu Dương Y Phàm - cậu em họ lãng tử của Dương Lam Hàng  nhưng đọc xong  mình lại nghĩ chẳng thà tác giả đừng viết riêng ra nữa  mà cứ thu gọn lại rồi biến thành phiên ngoại của tác phẩm kia đi còn hơn  chứ truyện này tình tiết cực kỳ nhạt  chất ""oan gia"" chẳng mấy rõ ràng  tình cảm của hai nhân vật chính cứ nhập nhằng khó hiểu mà đáng tiếc là nó lại không đem đến cảm giác rằng ""tình cảm này sâu đậm""  văn phong cũng không hay bằng mấy tác phẩm kia.",neutral
Lúc nhận hàng hơi thất vọng một chút vì bao bì bên ngoai khá cũ  xem hạn sử dụng đến tháng 11/2016. Trong khi sản phẩm này được sản xuất tháng 11/2014. Mình thử thoa vào bàn chân cháu mình thì thấy không bị dị ứng nhưng tình trạng da bị khô không cải thiện nhiều  sau khi rửa sạch lại thấy bình thường. Chắc do sản xuất đã lâu nên hiệu quả không tốt lắm.,neutral
